PassengerId,Age,Fare,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Pclass_2,Pclass_3,Title_Military,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Title_Royalty,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,Survived
422,-0.6397570474854011,-0.4938323448141044,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
423,-0.031353798816750454,-0.49109279441510545,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
424,-0.10740420490033178,-0.36494200857552855,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
425,-0.8679082657361451,-0.2525663085460204,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
426,-0.031353798816750454,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
427,-0.10740420490033178,-0.14067394486072518,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
428,-0.7918578596525637,-0.14067394486072518,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
429,-0.031353798816750454,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
430,0.19679741943399354,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
431,-0.10740420490033178,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
432,0.4249486376847375,-0.3320751371690487,2,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
433,0.9573014802698068,-0.14067394486072518,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
434,-0.9439586718197264,-0.5055928847414936,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
435,1.5657047289384574,0.437396322817949,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
436,-1.1721098900704703,1.6766707093799227,4,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
437,-0.6397570474854011,0.02124373045060914,5,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
438,-0.4116058292346571,-0.28084148468247727,6,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
439,2.630410414108596,4.44135459827793,6,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
440,0.1207470133504122,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
441,1.1854526985205507,-0.13584058141859578,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
442,-0.7158074535689825,-0.45967593204126445,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
443,-0.3355554231510758,-0.4930261397919572,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
444,-0.10740420490033178,-0.39200884385145307,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
445,-0.031353798816750454,-0.4865010991450825,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
446,-1.9326139509062836,0.9392599157772576,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
447,-1.2481602961540517,-0.2663413943560891,2,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
448,0.3488982316011562,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
449,-1.8565635448227022,-0.27101429013193984,4,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
450,1.7178055411056201,-0.05367340290239629,1,1,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
451,0.5009990437683188,-0.10684040076581951,4,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
452,-0.031353798816750454,-0.257318471482322,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
453,0.044696607266830876,-0.10684040076581951,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
454,1.4896543228548762,1.079348188438559,2,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
455,-0.031353798816750454,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
456,-0.031353798816750454,-0.49069065857672023,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
457,2.7064608201921776,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
458,0.4249486376847375,0.3593375032275594,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
459,1.5657047289384574,-0.4403424782727469,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
460,-0.031353798816750454,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
461,1.4136039167712948,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
462,0.3488982316011562,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
463,1.3375535106877134,0.10099422724574396,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
464,1.4136039167712948,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
465,-0.031353798816750454,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
466,0.6530998559354815,-0.5070428937741324,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
467,-0.031353798816750454,-0.643343742842181,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
468,2.022007165439945,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
469,-0.031353798816750454,-0.493992812480383,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
470,-2.179777770677923,-0.27101429013193984,4,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
471,-0.031353798816750454,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
472,0.6530998559354815,-0.47586769957239783,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
473,0.27284782551757486,-0.10684040076581951,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
474,-0.48765623531823843,-0.3767025485029178,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
475,-0.5637066414018197,-0.4531508913943898,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
476,-0.031353798816750454,0.3619958531207306,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
477,0.3488982316011562,-0.23734121370331285,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
478,-0.031353798816750454,-0.5071240942799602,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
479,-0.5637066414018197,-0.49794070373991434,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
480,-2.084714763073446,-0.40578392966152177,2,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
481,-1.552361920488377,0.2633952389012912,8,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
482,-0.031353798816750454,-0.643343742842181,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
483,1.5657047289384574,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
484,2.554360008025015,-0.45798425483651917,1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
485,-0.3355554231510758,1.117531759631381,2,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
486,-0.5637066414018197,-0.15098447575547558,5,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
487,0.4249486376847375,1.0966670963243967,2,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
488,2.174107977607108,-0.06914016591721033,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
489,0.044696607266830876,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
490,-1.552361920488377,-0.3359418279227523,3,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
491,-0.031353798816750454,-0.257318471482322,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
492,-0.6397570474854011,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
493,1.945956759356364,-0.05367340290239629,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
494,3.1627632566936654,0.3137434192052645,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
495,-0.6397570474854011,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
496,-0.031353798816750454,-0.36381486822082393,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
497,1.8699063532727827,0.8698218832222501,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
498,-0.031353798816750454,-0.35140859093756627,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
499,-0.3355554231510758,2.286641175776651,4,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
500,-0.4116058292346571,-0.49262400395357203,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
501,-0.9439586718197264,-0.47586769957239783,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
502,-0.6397570474854011,-0.49350947613617013,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
503,-0.5637066414018197,-0.49584495735140705,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
504,0.5770494498519002,-0.45798425483651917,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
505,-1.0200090779033077,1.0290000081345854,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
506,-0.8679082657361451,1.462069372549378,2,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
507,0.27284782551757486,-0.14067394486072518,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
508,-0.031353798816750454,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
509,-0.10740420490033178,-0.20785769670632362,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
510,-0.25950501706749446,0.4489151945732318,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
511,-0.031353798816750454,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
512,-0.031353798816750454,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
513,0.5009990437683188,-0.13511557690227635,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
514,1.8699063532727827,0.5050634110077603,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
515,-0.4116058292346571,-0.4984240400841273,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
516,1.3375535106877134,0.014395821125800254,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
517,0.3488982316011562,-0.4403424782727469,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
518,-0.031353798816750454,-0.17644083433248264,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
519,0.5009990437683188,-0.14067394486072518,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
520,0.19679741943399354,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
521,0.044696607266830876,1.1643341845142081,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
522,-0.5637066414018197,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
523,-0.031353798816750454,-0.5036595393646418,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
524,1.1094022924369695,0.47759443989345063,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
525,-0.031353798816750454,-0.5035783388588141,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
526,0.8432258711444348,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
527,1.5657047289384574,-0.4403424782727469,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
528,-0.031353798816750454,3.644414167176622,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
529,0.7291502620190629,-0.4901261217266795,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
530,-0.48765623531823843,-0.4210090245042294,4,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
531,-2.084714763073446,-0.14067394486072518,3,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
532,-0.031353798816750454,-0.5035783388588141,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
533,-0.9439586718197264,-0.5035783388588141,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
534,0.4249486376847375,-0.21108058344953548,3,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
535,0.044696607266830876,-0.47586769957239783,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
536,-1.7044627326555397,-0.13584058141859578,3,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
537,1.1854526985205507,-0.13004054528804052,1,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
538,0.044696607266830876,1.4142190744722973,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
539,-0.031353798816750454,-0.3630086631986768,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
540,-0.5637066414018197,0.3136622186994368,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
541,0.5009990437683188,0.7293314747225637,3,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
542,-1.552361920488377,-0.03868997623179524,7,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
543,-1.4002611083212144,-0.03868997623179524,7,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
544,0.19679741943399354,-0.14067394486072518,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
545,1.5657047289384574,1.4142190744722973,2,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
546,2.630410414108596,-0.14067394486072518,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
547,-0.7918578596525637,-0.14067394486072518,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
548,-0.031353798816750454,-0.3753337399761067,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
549,0.27284782551757486,-0.2465246042433587,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
550,-1.6284123265719583,0.06716068315083827,3,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
551,-0.9439586718197264,1.5004134114084793,3,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
552,-0.1834546109839131,-0.14067394486072518,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
553,-0.031353798816750454,-0.49197826659770355,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
554,-0.5637066414018197,-0.5036595393646418,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
555,-0.5637066414018197,-0.4930261397919572,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
556,2.4783096019414335,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
557,1.4136039167712948,0.12226102639111326,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
558,-0.031353798816750454,3.7555003258397703,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
559,0.7291502620190629,0.8965658498202405,3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
560,0.5009990437683188,-0.30694164726997597,2,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
561,-0.031353798816750454,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
562,0.8052006681026441,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
563,-0.10740420490033178,-0.38234211696719433,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
564,-0.031353798816750454,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
565,-0.5637066414018197,-0.48770944000561484,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
566,-0.4116058292346571,-0.17644083433248264,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
567,-0.7918578596525637,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
568,-0.031353798816750454,-0.23589120467067404,5,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
569,-0.031353798816750454,-0.5035783388588141,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
570,0.19679741943399354,-0.4914949302534906,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
571,2.4783096019414335,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
572,1.7938559471892015,0.35192699039808667,3,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
573,0.5009990437683188,-0.13318223152542466,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
574,-0.5637066414018197,-0.49350947613617013,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
575,-1.0200090779033077,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
576,-0.7918578596525637,-0.3630086631986768,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
577,0.3488982316011562,-0.39200884385145307,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
578,0.7291502620190629,0.437396322817949,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
579,0.4249486376847375,-0.36381486822082393,2,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
580,0.19679741943399354,-0.4901261217266795,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
581,-0.3355554231510758,-0.06334012978665506,3,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
582,0.7291502620190629,1.5004134114084793,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
583,1.8699063532727827,-0.14067394486072518,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
584,0.5009990437683188,0.13241108961958495,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
585,-0.031353798816750454,-0.474901026883972,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
586,-0.8679082657361451,0.8965658498202405,3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
587,1.3375535106877134,-0.353341936314418,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
588,2.3262087897742707,0.8878657956244075,3,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
589,-0.5637066414018197,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
590,-0.031353798816750454,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
591,0.4249486376847375,-0.5055928847414936,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
592,1.7178055411056201,0.8698218832222501,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
593,1.3375535106877134,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
594,-0.5637066414018197,-0.49350947613617013,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
595,0.5770494498519002,-0.14067394486072518,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
596,0.5009990437683188,-0.17644083433248264,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
597,-0.5637066414018197,-0.005339768481102466,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
598,1.4896543228548762,-0.643343742842181,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
599,-0.031353798816750454,-0.5036595393646418,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
600,1.4896543228548762,0.4572943134365073,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
601,-0.4116058292346571,-0.12134049109220765,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
602,-0.031353798816750454,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
603,-0.031353798816750454,0.1763946969429623,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
604,1.1094022924369695,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
605,0.4249486376847375,-0.13004054528804052,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
606,0.5009990437683188,-0.34270853674173335,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
607,0.044696607266830876,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
608,-0.1834546109839131,-0.05367340290239629,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
609,-0.5637066414018197,0.16052579808976314,4,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
610,0.8052006681026441,2.3236164061089406,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
611,0.7291502620190629,-0.03868997623179524,7,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
612,-0.031353798816750454,-0.5070428937741324,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
613,-0.5637066414018197,-0.3436752094301593,2,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
614,-0.031353798816750454,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
615,0.4249486376847375,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
616,-0.4116058292346571,0.6133307521114585,4,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
617,0.3488982316011562,-0.36494200857552855,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
618,-0.25950501706749446,-0.3320751371690487,2,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
619,-1.9326139509062836,0.11066095413000272,4,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
620,-0.25950501706749446,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
621,-0.1834546109839131,-0.3638941353812749,2,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
622,0.9573014802698068,0.37271045319924306,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
623,-0.7158074535689825,-0.33900231365430855,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
624,-0.6397570474854011,-0.4914949302534906,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
625,-0.6397570474854011,-0.3320751371690487,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
626,2.402259195857852,-0.018471050280679604,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
627,2.0980575715235266,-0.4045755888009894,1,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
628,-0.6397570474854011,0.8638594460800392,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
629,-0.25950501706749446,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
630,-0.031353798816750454,-0.4938323448141044,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
631,3.8472169114458974,-0.06334012978665506,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
632,1.6417551350220387,-0.5069616932683045,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
633,0.19679741943399354,-0.05367340290239629,1,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
